CustomerID,uv0,uv1,uv2,uv3,uv4,uv5,uv6,uv7,uv8,uv9,uv10,uv11,uv12,uv13,uv14,uv15
1047,-0.322539691,-0.344068884,-0.02942125,-0.041315307,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,-12.11318397,1.054042532,-0.878382045,-0.612702787,-0.084005826,-0.28232798,-0.633880387
4322,-0.322539691,-0.307782537,-0.091949875,0.021772702,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,-13.89908141,-0.827675582,-0.893819458,-0.612702787,-0.22302796,-0.128280007,-0.585647846
208,-0.322539691,0.508660268,-0.077315516,0.007007423,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,-62.55424003,-0.415106369,-0.971006525,-0.612702787,0.638304823,-1.082707663,0.499584332
0,-0.322539691,-0.398498404,56.94051259,-57.52090478,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,0.022481313,2.271624841,-0.986443938,-0.612702787,55.78400291,-62.18868253,-0.706229199
4317,-0.322539691,-0.398498404,-0.087736954,0.017522091,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,0.022481313,0.339593409,-0.986443938,-0.612702787,-0.288005696,-0.056279324,-0.718287334
1626,-0.322539691,-0.262424603,-0.031195112,-0.039525577,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,0.022481313,-0.364793051,-0.824351098,-0.612702787,0.095816281,-0.481585683,-0.525357169
3315,-0.322539691,-0.380355231,-0.099562698,0.02945363,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,0.022481313,-0.757236936,-0.531040245,-0.612702787,-0.280450145,-0.064651497,-0.682112928
765,-0.322539691,-0.316854124,-0.088136073,0.017924781,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,0.022481313,-0.33460506,-0.955569111,-0.612702787,-0.235872396,-0.114047314,-0.597705981
1791,-0.322539691,-0.389426818,-0.103443021,0.033368666,-0.247418449,-0.193828757,-0.231293202,7.273586467,-0.257477694,0.022481313,-0.364793051,-0.986443938,-0.612702787,-0.288005696,-0.056279324,-0.718287334
4055,-0.10092957,-0.357676264,-0.08086324,0.010586884,-0.235246949,-0.068541177,-0.229404939,6.012733631,-0.145230774,0.022481313,0.651535984,-0.793476272,-0.611926945,-0.252494608,-0.094791317,-0.670054793
654,0.009875491,-0.375819438,0.070092392,-0.141719203,-0.077038312,0.24066857,-0.214472558,5.382307216,0.742417873,0.022481313,0.228904108,-0.724007912,-0.541945929,-0.180716876,-0.175164173,-0.682112928
2163,0.674705857,-0.353140471,0.634889959,-0.410894708,2.569471728,3.280019969,0.245441524,5.112124464,13.91216197,0.022481313,-0.324542396,1.360042885,0.216743632,1.088615646,-0.058790976,-0.645938522
2007,0.009875491,-0.384891024,28.69649522,-29.02421514,0.912038656,2.286865324,-0.149531426,4.751880802,4.602813959,0.022481313,0.83266393,-0.986443938,-0.575462336,-0.244183502,-0.104837924,-0.706229199
496,-0.322539691,-0.384891024,-0.006804513,0.03100473,0.110897533,0.124902846,-0.206025729,4.751880802,1.244535763,0.022481313,-0.223915759,-0.932412991,-0.46063761,-0.207916858,-0.062977062,-0.682112928
123,-0.10092957,-0.339533091,-0.009465306,-0.061449778,-0.179582621,-0.110721329,-0.216942405,4.751880802,0.026881171,0.022481313,-0.817612918,-0.893819458,-0.573134808,-0.223783515,-0.084744711,-0.645938522
1362,-0.10092957,-0.23067405,-0.082193636,0.014278204,-0.197347186,-0.068541177,-0.203752261,4.436667591,-0.075571166,0.022481313,-0.898114228,1.745978217,-0.535894356,-0.194316867,-0.141675483,-0.477124628
3714,0.009875491,-0.371283644,-0.031195112,0.033368666,-0.049824287,-0.099361922,-0.208999113,4.247539666,0.405153293,0.022481313,0.480470701,-0.222291979,-0.468706375,-0.180716876,-0.063814279,-0.682112928
2104,-0.21173463,-0.262424603,0.02290767,-0.039525577,-0.120533095,-0.077102495,-0.174028488,4.247539666,0.168031673,0.022481313,1.26535847,-0.808913685,-0.511326003,-0.202627973,-0.150884873,-0.54947344
3260,0.009875491,0.141261006,-0.051261922,0.017522091,-0.183401522,-0.068541177,-0.122047133,4.187815057,-0.047991146,0.022481313,0.64147332,-0.137386206,-0.418431765,-0.084761381,-0.210327297,0.149898408
1435,-0.322539691,-0.28510357,-0.071328733,0.014166346,-0.182260351,-0.069794053,-0.20648143,4.158538289,-0.046774189,0.022481313,1.235170479,-0.384384819,-0.528911771,-0.184494651,-0.125768355,-0.537415304
1296,-0.322539691,-0.344068884,-0.087958686,0.023860721,-0.196286556,-0.09568682,-0.221197291,3.911312247,-0.107440977,0.022481313,-0.767299599,-0.608227312,-0.525808401,-0.22302796,-0.081395842,-0.609764116
1063,-0.21173463,-0.330461504,0.107757389,-0.084567134,0.302660807,0.407551626,-0.099406863,3.834896917,1.31050702,0.022481313,-0.566046325,-0.029324313,0.243827597,0.239371745,-0.366049704,-0.633880387
2497,-0.10092957,-0.339533091,4.72674545,-4.840030892,12.56754295,28.03763923,2.479735948,3.491027966,31.97370168,0.022481313,1.365985107,-0.237729393,6.380743664,6.521056619,-7.601281112,-0.657996658
329,-0.10092957,-0.380355231,2.697891123,-1.15005351,3.030123114,-0.162089237,0.046054827,3.491027966,7.98593614,0.022481313,1.506862399,-0.098792673,0.059177025,0.834749142,-0.577028449,-0.670054793
3192,-0.21173463,-0.393962611,0.436217448,-0.397024295,0.70406829,1.199369131,-0.191035441,3.491027966,2.135626649,0.022481313,1.677927682,-0.646820845,-0.56718668,-0.216983519,-0.1182334,-0.706229199
3434,-0.322539691,-0.366747851,0.047741734,0.023898007,0.65842787,0.656122184,-0.116313108,3.491027966,2.020835465,0.022481313,-0.747174272,1.583885378,0.160036581,0.09128295,-0.059628193,-0.657996658
3403,0.120680552,-0.380355231,0.033550841,0.030945072,0.179560482,-0.129514466,-0.195161924,3.491027966,0.816426009,0.022481313,0.500596028,0.202236887,-0.574945107,-0.253250163,-0.056279324,-0.706229199
1589,-0.10092957,-0.325925711,-0.0044098,0.033070377,-0.029981811,-0.174617995,-0.176094247,3.491027966,0.289401774,0.022481313,0.007525506,0.464672913,-0.337278615,-0.144450232,-0.059628193,-0.585647846
2651,-0.21173463,-0.380355231,0.039094158,-0.110443658,-0.098997824,-0.050165666,-0.218733737,3.491027966,0.115818148,0.022481313,1.365985107,0.016987927,-0.52270503,-0.209427968,-0.0696748,-0.670054793
2971,-0.322539691,-0.339533091,-0.089289083,0.032212798,-0.151585466,-0.056012419,-0.211019555,3.491027966,-0.01644614,0.022481313,2.040183576,-0.909256871,-0.452879183,-0.203383528,-0.063814279,-0.597705981
1422,-0.21173463,-0.380355231,-0.084410963,0.021325269,-0.161314552,-0.05651357,-0.224007026,3.491027966,-0.040915969,0.022481313,0.83266393,-0.870663338,-0.415121503,-0.180716876,-0.075535321,-0.670054793
3010,-0.21173463,-0.393962611,-0.102223491,0.025314877,-0.271666782,-0.185476252,-0.232319158,3.491027966,-0.318465187,0.022481313,-0.555983661,0.526422566,-0.610633873,-0.288005696,-0.055442107,-0.706229199
1507,1.117926101,0.894202704,-0.068889673,0.01043774,-0.229495385,-0.176455546,-0.158746148,3.33504617,-0.21477941,0.022481313,-0.847800909,1.251980991,-0.552083608,-0.185250206,-0.167629218,1.126607368
2763,-0.322539691,-0.334997297,-0.081528438,0.023898007,-0.14301487,-0.066035426,-0.207733977,3.147159015,-0.024066459,0.022481313,2.181060867,-0.978725231,-0.549083683,-0.253250163,-0.06046541,-0.585647846
1614,1.671951406,0.059616725,0.094453426,-0.030017632,0.008068193,-0.068541177,0.13984106,2.965672622,0.280617616,0.022481313,-0.716986281,1.607041497,-0.518825816,-0.210183524,-0.079721407,-0.296252598
1326,-0.21173463,-0.226138257,-0.087736954,0.017522091,-0.189528157,-0.067288302,-0.198635069,2.95066247,-0.13614345,0.022481313,1.134543842,-0.924694285,-0.479257836,-0.1248058,-0.126605573,-0.380659545
1643,-0.21173463,-0.28510357,-0.09150641,0.021325269,-0.203067305,-0.109635504,-0.21440458,2.893781891,-0.166210743,0.022481313,1.285483797,-0.608227312,-0.368570939,0.045949646,-0.188559649,-0.489182763
1990,-0.10092957,-0.062849696,-0.058778661,-0.011695263,-0.175492036,-0.089422441,-0.154197953,2.790554167,-0.114262316,0.022481313,-0.908176891,0.37976714,-0.397794349,-0.127828021,-0.23376938,-0.34448514
2086,0.674705857,0.032401965,-0.017891149,-0.037101983,-0.162040269,-0.109635504,-0.114492823,2.778372014,-0.088132682,0.022481313,-0.213853095,0.31029878,-0.341298891,-0.024316976,-0.23376938,-0.296252598
579,3.777247565,0.844308977,1.149901141,-0.293070767,0.081502525,-0.108633203,1.049049634,2.742196585,0.387517209,0.022481313,-0.857863573,1.722822097,-0.41154069,-0.07418361,-0.27311859,0.379002979
2066,-0.322539691,-0.375819438,0.444052004,-0.058541466,1.071682371,0.871115671,-0.101066016,2.734516266,2.322954287,0.022481313,2.261562177,-0.940131698,-0.317882546,-0.070405835,-0.138326614,-0.657996658
423,-0.10092957,-0.375819438,-0.027869121,0.014278204,0.152672672,0.30481581,-0.191794522,2.734516266,0.525182666,0.022481313,1.154669169,-0.669976965,-0.559945481,-0.250227942,-0.058790976,-0.670054793
1429,-0.322539691,-0.375819438,-0.069333138,0.030199351,-0.050159003,0.016654377,-0.211818919,2.734516266,0.128402275,0.022481313,-0.596234316,1.267418405,-0.485464578,-0.22605018,-0.056279324,-0.657996658
2094,-0.322539691,-0.375819438,-0.077167694,0.029118055,-0.133997455,-0.066035426,-0.220095804,2.734516266,-0.035602948,0.022481313,1.406235762,-0.978725231,-0.561497167,-0.262316824,-0.057116542,-0.657996658
1769,-0.322539691,-0.375819438,-0.088993439,0.023338716,-0.178817556,-0.045989413,-0.224520633,2.734516266,-0.123280265,0.022481313,1.959682266,-0.971006525,-0.569255594,-0.259294603,-0.064651497,-0.657996658
1184,-0.322539691,-0.325925711,-0.081528438,0.023898007,-0.165063374,-0.068541177,-0.210386357,2.618129854,-0.102127956,0.022481313,-0.425169033,-0.893819458,-0.550635368,-0.252494608,-0.062139845,-0.561531575
3305,0.009875491,-0.080992869,-0.069665738,-0.000710791,-0.188763764,-0.106127451,-0.17173236,2.618129854,-0.146834969,0.022481313,0.067901489,0.209955593,-0.205540518,0.051238532,-0.196094604,-0.115380569
920,-0.21173463,-0.357676264,0.114705014,-0.186730931,0.034148922,0.016654377,-0.187611391,2.545388341,0.261851391,0.022481313,-0.68679829,-0.747164032,-0.44718967,-0.153516893,-0.064651497,-0.621822252
3834,0.009875491,-0.339533091,0.078193027,-0.489531003,-0.940831518,-0.089589491,-0.377986039,2.459421105,-1.503204707,0.022481313,-0.505670343,0.688515406,-0.631943687,-0.233605731,-0.140001049,-0.585647846
769,-0.322539691,-0.321389917,-0.069628782,0.025352163,-0.123514713,-0.068541177,-0.198091249,2.410296965,-0.03818047,0.022481313,2.563442088,-0.901538165,-0.415638732,-0.1769391,-0.073023669,-0.54947344
1445,-0.21173463,-0.21706667,-0.080419774,0.021772702,-0.17450131,-0.068541177,-0.18810108,2.392865824,-0.129100891,0.022481313,1.074167859,-0.0138869,-0.365467568,-0.111961364,-0.126605573,-0.36860141
1440,-0.322539691,-0.28510357,-0.089141261,0.02169813,-0.171480009,-0.080902885,-0.202376347,2.356260416,-0.125250822,0.022481313,1.255295806,-0.855225925,-0.418742102,-0.179205766,-0.072186452,-0.477124628
188,1.339536223,0.127653626,-0.038734024,-0.030241348,-0.119318567,-0.056012419,-0.01810834,2.287486626,-0.038983258,0.022481313,-0.908176891,1.105325565,-0.556294456,-0.22605018,-0.066325931,-0.211845651
3017,-0.10092957,-0.389426818,-0.056324819,0.011183461,-0.019811396,0.090156424,-0.218453016,2.23017513,0.124161835,0.022481313,-0.364793051,0.703952819,-0.603392674,-0.283472366,-0.057953759,-0.706229199
3306,-0.21173463,-0.371283644,-0.076428585,0.023338716,-0.078219382,-0.018426146,-0.212202866,2.23017513,0.026226397,0.022481313,-0.405043706,1.390917711,-0.475120008,-0.201872418,-0.06046541,-0.645938522
257,-0.322539691,-0.389426818,-0.084410963,0.035605829,-0.109626924,-0.056012419,-0.223519854,2.23017513,-0.026436116,0.022481313,2.261562177,-0.940131698,-0.55684211,-0.261561268,-0.055442107,-0.694171063
2907,0.231485613,-0.334997297,-0.067337544,-0.003059813,-0.118720049,-0.013414642,-0.202251721,2.23017513,-0.04168299,0.022481313,-0.274229078,0.950951432,-0.578122368,-0.262316824,-0.084744711,-0.633880387
3944,-0.322539691,-0.371283644,-0.083228388,0.030945072,-0.137185229,-0.078564184,-0.218855845,2.23017513,-0.072644432,0.022481313,1.355922443,-0.947850405,-0.572358965,-0.267605709,-0.057116542,-0.645938522
1095,-0.322539691,-0.389426818,-0.091949875,0.028148618,-0.156040911,-0.058518171,-0.226138245,2.23017513,-0.104260648,0.022481313,-0.827675582,-0.978725231,-0.57391065,-0.268361264,-0.057116542,-0.682112928
1657,1.339536223,0.109510452,0.849527225,-0.928126896,0.640546583,0.407551626,1.196371892,2.171530812,1.205744776,0.022481313,-0.847800909,0.904639192,0.847341972,1.481504284,-2.017042106,-0.260078192
2210,0.453095735,0.277334807,-0.032968973,-0.126566149,-0.168774168,-0.068541177,-0.063810592,2.163814461,-0.128179932,0.022481313,-0.747174272,1.244262285,-0.351329989,-0.043961408,-0.326700494,0.065491461
559,-0.21173463,-0.276031984,-0.062237692,0.006112558,-0.163583954,-0.069794053,-0.197004869,2.115552147,-0.121594067,0.022481313,0.581097338,0.071018874,-0.500981433,-0.159561334,-0.145024352,-0.513299034
357,-0.21173463,-0.330461504,-0.080198041,0.025352163,-0.14546519,-0.068541177,-0.206849012,2.036197776,-0.09602505,0.022481313,2.623818071,-0.947850405,-0.530980685,-0.200361308,-0.084744711,-0.561531575
1501,0.009875491,-0.289639364,0.07434966,0.030385781,0.242231952,0.057623415,-0.051743335,1.978004566,0.504898044,0.022481313,0.309405418,-0.091073966,-0.294296927,-0.082494716,-0.059628193,-0.513299034
3779,0.120680552,-0.348604677,0.087653623,-0.159437537,0.02687723,-0.005897388,-0.181002471,1.978004566,0.169595113,0.022481313,1.054042532,0.248549127,-0.566669451,-0.216983519,-0.074698104,-0.609764116
3304,-0.322539691,-0.348604677,-0.04494254,0.026172456,-0.009931259,0.056746402,-0.187751122,1.978004566,0.112285042,0.022481313,2.684194053,-0.971006525,-0.483912893,-0.220761295,-0.061302628,-0.609764116
1700,0.231485613,0.123117832,-0.046272936,0.005515981,-0.151418394,-0.063529674,-0.072883065,1.978004566,-0.108007557,0.022481313,-0.394981042,0.943232725,-0.391033433,-0.109694699,-0.253862593,0.04137519
2295,1.228731162,0.168475766,0.422913485,-0.49769665,0.214241888,0.407551626,0.59560474,1.947126535,0.454907418,0.022481313,-0.847800909,1.661072444,-0.031208654,0.426749403,-0.848286836,-0.16361311
1524,-0.322539691,-0.307782537,-0.050042392,0.017522091,-0.086040585,-0.045989413,-0.18122151,1.933503878,-0.009436944,0.022481313,1.999932921,-0.955569111,-0.423397159,-0.191294647,-0.061302628,-0.513299034
495,-0.10092957,-0.167172943,-0.087736954,0.027030036,-0.15087365,-0.069794053,-0.159127577,1.922650053,-0.109551735,0.022481313,0.077964152,0.256267833,-0.392363449,-0.164094664,-0.064651497,-0.260078192
2260,-0.21173463,-0.167172943,-0.094388935,0.026358887,-0.177044672,-0.089422441,-0.178689979,1.922650053,-0.14965098,0.022481313,-0.203790432,0.464672913,-0.19995445,0.024794104,-0.167629218,-0.235961922
4262,-0.322539691,-0.366747851,0.047741734,-0.002120204,0.641191222,0.77506186,-0.118500975,1.869931468,1.083498848,0.022481313,-0.364793051,-0.847507218,0.082452307,0.187994,-0.208652862,-0.633880387
1458,-0.10092957,-0.325925711,-0.061350761,0.029110598,-0.103659057,-0.047242289,-0.194798119,1.869931468,-0.040534329,0.022481313,1.355922443,-0.924694285,-0.496326376,-0.162583554,-0.065488714,-0.54947344
726,-0.21173463,-0.135422389,-0.084632696,0.014390062,-0.189075174,-0.110679567,-0.181922685,1.800948639,-0.171159812,0.022481313,-0.485545015,-0.816632392,-0.307537977,-0.0205392,-0.1182334,-0.235961922
3731,0.342290674,-0.239745637,-0.069333138,0.010139452,-0.138227373,-0.044736537,-0.174314245,1.795398294,-0.096187778,0.022481313,-0.213853095,1.282855818,-0.544428626,-0.244939057,-0.104000707,-0.501240899
